,Date,HE,Area,MW
700,1/30/2023,14,RTO,2928.594
701,1/30/2023,15,RTO,3551.164
702,1/30/2023,16,RTO,3338.804
703,1/30/2023,17,RTO,3019.927
704,1/30/2023,18,RTO,2714.893
705,1/30/2023,19,RTO,2528.917
706,1/30/2023,20,RTO,2495.75
707,1/30/2023,21,RTO,2666.863
708,1/30/2023,22,RTO,2592.3
709,1/30/2023,23,RTO,2492.426
710,1/30/2023,24,RTO,2478.735
711,1/31/2023,1,RTO,2294.001
712,1/31/2023,2,RTO,2369.831
713,1/31/2023,3,RTO,2199.464
714,1/31/2023,4,RTO,1720.285
715,1/31/2023,5,RTO,1221.309
716,1/31/2023,6,RTO,1061.204
717,1/31/2023,7,RTO,827.789
718,1/31/2023,8,RTO,488.794
719,1/31/2023,9,RTO,354.617
720,1/31/2023,10,RTO,248.982
721,1/31/2023,11,RTO,195.438
722,1/31/2023,12,RTO,178.288
723,1/31/2023,13,RTO,204.976
724,1/31/2023,14,RTO,361.657
725,1/31/2023,15,RTO,485.619
726,1/31/2023,16,RTO,480.238
727,1/31/2023,17,RTO,334.42
728,1/31/2023,18,RTO,298.744
729,1/31/2023,19,RTO,333.788
730,1/31/2023,20,RTO,492.877
731,1/31/2023,21,RTO,520.2
732,1/31/2023,22,RTO,571.523
733,1/31/2023,23,RTO,608.159
734,1/31/2023,24,RTO,728.8
735,2/1/2023,1,RTO,897.977
736,2/1/2023,2,RTO,1132.053
737,2/1/2023,3,RTO,1402.641
738,2/1/2023,4,RTO,1661.992
739,2/1/2023,5,RTO,1954.065
740,2/1/2023,6,RTO,2100.911
741,2/1/2023,7,RTO,2219.625
742,2/1/2023,8,RTO,2501.65
743,2/1/2023,9,RTO,2793.847
744,2/1/2023,10,RTO,2750.007
745,2/1/2023,11,RTO,2153.502
746,2/1/2023,12,RTO,1926.785
747,2/1/2023,13,RTO,1889.617
748,2/1/2023,14,RTO,1821.363
749,2/1/2023,15,RTO,2186.161
750,2/1/2023,16,RTO,2065.402
751,2/1/2023,17,RTO,2126.978
752,2/1/2023,18,RTO,1974.774
753,2/1/2023,19,RTO,2280.924
754,2/1/2023,20,RTO,2793.41
755,2/1/2023,21,RTO,3575.351
756,2/1/2023,22,RTO,4114.629
757,2/1/2023,23,RTO,4872.078
758,2/1/2023,24,RTO,4951.236
759,2/2/2023,1,RTO,5238.822
760,2/2/2023,2,RTO,5346.59
761,2/2/2023,3,RTO,5488.875
762,2/2/2023,4,RTO,5318.645
763,2/2/2023,5,RTO,5666.278
764,2/2/2023,6,RTO,5493.789
765,2/2/2023,7,RTO,5278.308
766,2/2/2023,8,RTO,5758.721
767,2/2/2023,9,RTO,5915.435
768,2/2/2023,10,RTO,4933.175
769,2/2/2023,11,RTO,4298.757
770,2/2/2023,12,RTO,4456.556
771,2/2/2023,13,RTO,4729.855
772,2/2/2023,14,RTO,5416.497
773,2/2/2023,15,RTO,5976.627
774,2/2/2023,16,RTO,6474.867
775,2/2/2023,17,RTO,7392.852
776,2/2/2023,18,RTO,8068.427
777,2/2/2023,19,RTO,8377.732
778,2/2/2023,20,RTO,8862.193
779,2/2/2023,21,RTO,9118.208
780,2/2/2023,22,RTO,9311.606
781,2/2/2023,23,RTO,9243.726
782,2/2/2023,24,RTO,8864.858
783,2/3/2023,1,RTO,8516.952
784,2/3/2023,2,RTO,8491.935
785,2/3/2023,3,RTO,8383.545
786,2/3/2023,4,RTO,7599.839
787,2/3/2023,5,RTO,6995.533
788,2/3/2023,6,RTO,6298.51
789,2/3/2023,7,RTO,5529.472
790,2/3/2023,8,RTO,5083.954
791,2/3/2023,9,RTO,4672.849
792,2/3/2023,10,RTO,4555.879
793,2/3/2023,11,RTO,4257.293
794,2/3/2023,12,RTO,3872.527
795,2/3/2023,13,RTO,3337.988
796,2/3/2023,14,RTO,2986.872
797,2/3/2023,15,RTO,2818.703
798,2/3/2023,16,RTO,2676.03
799,2/3/2023,17,RTO,2574.499
800,2/3/2023,18,RTO,2312.057
801,2/3/2023,19,RTO,2061.112
802,2/3/2023,20,RTO,2010.804
803,2/3/2023,21,RTO,2336.777
804,2/3/2023,22,RTO,2568.653
805,2/3/2023,23,RTO,2744.837
806,2/3/2023,24,RTO,2942.029
807,2/4/2023,1,RTO,3526.887
808,2/4/2023,2,RTO,4271.242
809,2/4/2023,3,RTO,4261.166
810,2/4/2023,4,RTO,4636.844
811,2/4/2023,5,RTO,4792.642
812,2/4/2023,6,RTO,4971.163
813,2/4/2023,7,RTO,4994.316
814,2/4/2023,8,RTO,5348.913
815,2/4/2023,9,RTO,5590.713
816,2/4/2023,10,RTO,6301.878
817,2/4/2023,11,RTO,6859.552
818,2/4/2023,12,RTO,7247.188
819,2/4/2023,13,RTO,7051.742
820,2/4/2023,14,RTO,7213.497
821,2/4/2023,15,RTO,7190.764
822,2/4/2023,16,RTO,7254.889
823,2/4/2023,17,RTO,7421.244
824,2/4/2023,18,RTO,7390.611
825,2/4/2023,19,RTO,7692.509
826,2/4/2023,20,RTO,7884.664
827,2/4/2023,21,RTO,8398.643
828,2/4/2023,22,RTO,8731.505
829,2/4/2023,23,RTO,8898.704
830,2/4/2023,24,RTO,8943.436
831,2/5/2023,1,RTO,8962.249
832,2/5/2023,2,RTO,8965.631
833,2/5/2023,3,RTO,8954.574
834,2/5/2023,4,RTO,8932.997
835,2/5/2023,5,RTO,8851.409
836,2/5/2023,6,RTO,8685.639
837,2/5/2023,7,RTO,8476.532
838,2/5/2023,8,RTO,8072.058
839,2/5/2023,9,RTO,7729.956
840,2/5/2023,10,RTO,7462.071
841,2/5/2023,11,RTO,6944.271
842,2/5/2023,12,RTO,6334.317
843,2/5/2023,13,RTO,6534.631
844,2/5/2023,14,RTO,7070.516
845,2/5/2023,15,RTO,7091.275
846,2/5/2023,16,RTO,6978.613
847,2/5/2023,17,RTO,6759.718
848,2/5/2023,18,RTO,5559.717
849,2/5/2023,19,RTO,5014.891
850,2/5/2023,20,RTO,5017.895
851,2/5/2023,21,RTO,5134.166
852,2/5/2023,22,RTO,4755.668
853,2/5/2023,23,RTO,4114.626
854,2/5/2023,24,RTO,3560.013
855,2/6/2023,1,RTO,2821.571
856,2/6/2023,2,RTO,2260.279
857,2/6/2023,3,RTO,1702.932
858,2/6/2023,4,RTO,1694.477
859,2/6/2023,5,RTO,2081.016
860,2/6/2023,6,RTO,2564.233
861,2/6/2023,7,RTO,3267.356
862,2/6/2023,8,RTO,3845.086
863,2/6/2023,9,RTO,4624.05
864,2/6/2023,10,RTO,4885.589
865,2/6/2023,11,RTO,4792.914
866,2/6/2023,12,RTO,4768.248
867,2/6/2023,13,RTO,4775.239
868,2/6/2023,14,RTO,5007.876
869,2/6/2023,15,RTO,5602.433
870,2/6/2023,16,RTO,5929.05
871,2/6/2023,17,RTO,6254.522
872,2/6/2023,18,RTO,6869.245
873,2/6/2023,19,RTO,7412.362
874,2/6/2023,20,RTO,7628.096
875,2/6/2023,21,RTO,7598.048
876,2/6/2023,22,RTO,7515.154
877,2/6/2023,23,RTO,7657.401
878,2/6/2023,24,RTO,7541.644
879,2/7/2023,1,RTO,7521.71
880,2/7/2023,2,RTO,7532.857
881,2/7/2023,3,RTO,7697.24
882,2/7/2023,4,RTO,7988.512
883,2/7/2023,5,RTO,8049.395
884,2/7/2023,6,RTO,7976.021
885,2/7/2023,7,RTO,7827.22
886,2/7/2023,8,RTO,7601.906
887,2/7/2023,9,RTO,7920.677
888,2/7/2023,10,RTO,7936.674
889,2/7/2023,11,RTO,7618.893
890,2/7/2023,12,RTO,7335.013
891,2/7/2023,13,RTO,6952.403
892,2/7/2023,14,RTO,6895.392
893,2/7/2023,15,RTO,6722.558
894,2/7/2023,16,RTO,6377.539
895,2/7/2023,17,RTO,5335.355
896,2/7/2023,18,RTO,4186.937
897,2/7/2023,19,RTO,4206.687
898,2/7/2023,20,RTO,4611.282
899,2/7/2023,21,RTO,4924.325
900,2/7/2023,22,RTO,5063.096
901,2/7/2023,23,RTO,5187.73
902,2/7/2023,24,RTO,4909.811
903,2/8/2023,1,RTO,4387.522
904,2/8/2023,2,RTO,3723.562
905,2/8/2023,3,RTO,2982.601
906,2/8/2023,4,RTO,2624.099
907,2/8/2023,5,RTO,2515.41
908,2/8/2023,6,RTO,2238.82
909,2/8/2023,7,RTO,1874.84
910,2/8/2023,8,RTO,1645.91
911,2/8/2023,9,RTO,1543.162
912,2/8/2023,10,RTO,1331.446
913,2/8/2023,11,RTO,1028.637
914,2/8/2023,12,RTO,818.663
915,2/8/2023,13,RTO,795.706
916,2/8/2023,14,RTO,628.318
917,2/8/2023,15,RTO,397.399
918,2/8/2023,16,RTO,194.398
919,2/8/2023,17,RTO,174.295
920,2/8/2023,18,RTO,356.968
921,2/8/2023,19,RTO,1005.673
922,2/8/2023,20,RTO,1761.743
923,2/8/2023,21,RTO,2792.291
924,2/8/2023,22,RTO,3903.744
925,2/8/2023,23,RTO,4921.784
926,2/8/2023,24,RTO,5457.321
927,2/9/2023,1,RTO,5452.588
928,2/9/2023,2,RTO,5169.278
929,2/9/2023,3,RTO,5267.005
930,2/9/2023,4,RTO,5999.168
931,2/9/2023,5,RTO,6844.097
932,2/9/2023,6,RTO,7525.819
933,2/9/2023,7,RTO,8306.415
934,2/9/2023,8,RTO,8257.171
935,2/9/2023,9,RTO,8122.413
936,2/9/2023,10,RTO,8299.557
937,2/9/2023,11,RTO,8482.058
938,2/9/2023,12,RTO,8510.28
939,2/9/2023,13,RTO,8639.685
940,2/9/2023,14,RTO,9136.809
941,2/9/2023,15,RTO,8707.11
942,2/9/2023,16,RTO,8560.023
943,2/9/2023,17,RTO,8645.061
944,2/9/2023,18,RTO,8888.93
945,2/9/2023,19,RTO,8973.086
946,2/9/2023,20,RTO,8828.245
947,2/9/2023,21,RTO,8800.669
948,2/9/2023,22,RTO,8276.248
949,2/9/2023,23,RTO,7477.454
950,2/9/2023,24,RTO,7312.249
951,2/10/2023,1,RTO,7425.851
952,2/10/2023,2,RTO,6912.665
953,2/10/2023,3,RTO,6710.12
954,2/10/2023,4,RTO,6251.823
955,2/10/2023,5,RTO,5432.127
956,2/10/2023,6,RTO,5118.691
957,2/10/2023,7,RTO,4939.583
958,2/10/2023,8,RTO,4799.952
959,2/10/2023,9,RTO,4669.023
960,2/10/2023,10,RTO,4785.525
961,2/10/2023,11,RTO,4937.903
962,2/10/2023,12,RTO,4891.535
963,2/10/2023,13,RTO,5126.821
964,2/10/2023,14,RTO,5246.336
965,2/10/2023,15,RTO,5325.468
966,2/10/2023,16,RTO,5000.594
967,2/10/2023,18,RTO,4381.732
968,2/10/2023,19,RTO,4171.033
969,2/10/2023,20,RTO,4407.142
970,2/10/2023,21,RTO,4652.376
971,2/10/2023,22,RTO,4443.366
972,2/10/2023,23,RTO,3972.603
973,2/10/2023,24,RTO,3297.881
974,2/11/2023,1,RTO,2663.608
975,2/11/2023,2,RTO,2374.169
976,2/11/2023,3,RTO,2253.37
977,2/11/2023,4,RTO,2074.65
978,2/11/2023,5,RTO,2100.735
979,2/11/2023,6,RTO,1903.078
980,2/11/2023,7,RTO,1700.351
981,2/11/2023,8,RTO,1487.975
982,2/11/2023,9,RTO,1331.298
983,2/11/2023,10,RTO,1070.621
984,2/11/2023,11,RTO,718.631
985,2/11/2023,12,RTO,596.943
986,2/11/2023,13,RTO,688.64
987,2/11/2023,14,RTO,829.447
988,2/11/2023,15,RTO,903.263
989,2/11/2023,16,RTO,852.347
990,2/11/2023,17,RTO,804.44
991,2/11/2023,18,RTO,779.734
992,2/11/2023,19,RTO,1076.167
993,2/11/2023,20,RTO,1547.791
994,2/11/2023,21,RTO,2106.551
995,2/11/2023,22,RTO,2157.992
996,2/11/2023,23,RTO,2298.987
997,2/11/2023,24,RTO,2405.673
998,2/12/2023,1,RTO,2391.2
999,2/12/2023,2,RTO,2263.293
1000,2/12/2023,3,RTO,2220.178
1001,2/12/2023,4,RTO,2179.197
1002,2/12/2023,5,RTO,2151.487
1003,2/12/2023,6,RTO,2289.038
1004,2/12/2023,7,RTO,2179.1
1005,2/12/2023,8,RTO,2122.628
1006,2/12/2023,9,RTO,1983.229
1007,2/12/2023,10,RTO,1663.734
1008,2/12/2023,11,RTO,1116.603
1009,2/12/2023,12,RTO,972.266
1010,2/12/2023,13,RTO,1125.948
1011,2/12/2023,14,RTO,1170.254
1012,2/12/2023,15,RTO,1322.139
1013,2/12/2023,16,RTO,1754.122
1014,2/12/2023,17,RTO,1855.382
1015,2/12/2023,18,RTO,1883.841
1016,2/12/2023,19,RTO,2491.095
1017,2/12/2023,20,RTO,3773.009
1018,2/12/2023,21,RTO,4948.583
1019,2/12/2023,22,RTO,5902.558
1020,2/12/2023,23,RTO,6446.836
1021,2/12/2023,24,RTO,6677.537
1022,2/13/2023,1,RTO,6392.673
1023,2/13/2023,2,RTO,6603.475
1024,2/13/2023,3,RTO,6957.651
1025,2/13/2023,4,RTO,6524.801
1026,2/13/2023,5,RTO,6375.342
1027,2/13/2023,6,RTO,6199.257
1028,2/13/2023,7,RTO,6136.009
1029,2/13/2023,8,RTO,6361.59
1030,2/13/2023,9,RTO,6160.159
1031,2/13/2023,10,RTO,5347.45
1032,2/13/2023,11,RTO,4155.804
1033,2/13/2023,12,RTO,3951.154
1034,2/13/2023,13,RTO,4442.07
1035,2/13/2023,14,RTO,4879.141
1036,2/13/2023,15,RTO,4951.657
1037,2/13/2023,16,RTO,4610.87
1038,2/13/2023,17,RTO,4140.455
1039,2/13/2023,18,RTO,3485.238
1040,2/13/2023,19,RTO,3147.823
1041,2/13/2023,20,RTO,3061.134
1042,2/13/2023,21,RTO,2863.233
1043,2/13/2023,22,RTO,2688.727
1044,2/13/2023,23,RTO,2674.625
1045,2/13/2023,24,RTO,3240.302
1046,2/14/2023,1,RTO,3745.303
1047,2/14/2023,2,RTO,4231.477
1048,2/14/2023,3,RTO,4912.527
1049,2/14/2023,4,RTO,5455.773
1050,2/14/2023,5,RTO,6078.622
1051,2/14/2023,6,RTO,6514.547
1052,2/14/2023,7,RTO,6749.23
1053,2/14/2023,8,RTO,6952.471
1054,2/14/2023,9,RTO,7067.227
1055,2/14/2023,10,RTO,6941.131
1056,2/14/2023,11,RTO,6628.45
1057,2/14/2023,12,RTO,6279.424
1058,2/14/2023,13,RTO,5896.917
1059,2/14/2023,14,RTO,6068.661
1060,2/14/2023,15,RTO,6353.572
1061,2/14/2023,16,RTO,6821.82
1062,2/14/2023,17,RTO,7440.184
1063,2/14/2023,18,RTO,7856.915
1064,2/14/2023,19,RTO,8029.926
1065,2/14/2023,21,RTO,8672.751
1066,2/14/2023,22,RTO,9098.717
1067,2/14/2023,23,RTO,9264.723
1068,2/14/2023,24,RTO,9403.916
1069,2/15/2023,1,RTO,9479.87
1070,2/15/2023,2,RTO,9339.968
1071,2/15/2023,3,RTO,9093.026
1072,2/15/2023,4,RTO,8906.417
1073,2/15/2023,5,RTO,8981.004
1074,2/15/2023,6,RTO,9070.575
1075,2/15/2023,7,RTO,9017.831
1076,2/15/2023,8,RTO,9164.675
1077,2/15/2023,9,RTO,9167.952
1078,2/15/2023,10,RTO,9100.235
1079,2/15/2023,11,RTO,9056.89
1080,2/15/2023,12,RTO,8971.417
1081,2/15/2023,13,RTO,8810.083
1082,2/15/2023,14,RTO,8620.945
1083,2/15/2023,15,RTO,8115.77
1084,2/15/2023,16,RTO,7395.43
1085,2/15/2023,17,RTO,6261.964
1086,2/15/2023,18,RTO,5026.376
1087,2/15/2023,19,RTO,4024.77
1088,2/15/2023,20,RTO,3639.538
1089,2/15/2023,21,RTO,3454.998
1090,2/15/2023,22,RTO,3352.969
1091,2/15/2023,23,RTO,3543.335
1092,2/15/2023,24,RTO,3535.099
1093,2/16/2023,1,RTO,3498.007
1094,2/16/2023,2,RTO,3566.795
1095,2/16/2023,3,RTO,3570.349
1096,2/16/2023,4,RTO,3975.799
1097,2/16/2023,5,RTO,4725.097
1098,2/16/2023,6,RTO,5229.523
1099,2/16/2023,7,RTO,5043.859
1100,2/16/2023,8,RTO,5548.239
1101,2/16/2023,9,RTO,6352.022
1102,2/16/2023,10,RTO,5826.251
1103,2/16/2023,11,RTO,4984.626
1104,2/16/2023,12,RTO,4941.998
1105,2/16/2023,13,RTO,4444.545
1106,2/16/2023,14,RTO,4486.842
1107,2/16/2023,15,RTO,4372.752
1108,2/16/2023,16,RTO,3690.501
1109,2/16/2023,17,RTO,4081.336
1110,2/16/2023,18,RTO,4687.551
1111,2/16/2023,19,RTO,5337.407
1112,2/16/2023,20,RTO,6039.562
1113,2/16/2023,21,RTO,6471.91
1114,2/16/2023,22,RTO,6856.468
1115,2/16/2023,23,RTO,7125.515
1116,2/16/2023,24,RTO,7174.994
1117,2/17/2023,1,RTO,7176.784
1118,2/17/2023,2,RTO,7238.465
1119,2/17/2023,3,RTO,6727.529
1120,2/17/2023,4,RTO,6542.652
1121,2/17/2023,5,RTO,6249.989
1122,2/17/2023,6,RTO,5612.023
1123,2/17/2023,7,RTO,5068.203
1124,2/17/2023,8,RTO,5380.499
1125,2/17/2023,9,RTO,5732.251
1126,2/17/2023,10,RTO,5134.6
1127,2/17/2023,11,RTO,4470.508
1128,2/17/2023,12,RTO,4136.621
1129,2/17/2023,13,RTO,4441.109
1130,2/17/2023,14,RTO,4556.01
1131,2/17/2023,15,RTO,4632.049
1132,2/17/2023,16,RTO,4341.299
1133,2/17/2023,17,RTO,4020.438
1134,2/17/2023,18,RTO,3812.153
1135,2/17/2023,19,RTO,3565.458
1136,2/17/2023,20,RTO,3325.343
1137,2/17/2023,21,RTO,3474.256
1138,2/17/2023,22,RTO,4209.965
1139,2/17/2023,23,RTO,5281.225
1140,2/17/2023,24,RTO,6248.994
1141,2/18/2023,1,RTO,7164.09
1142,2/18/2023,2,RTO,7814.327
1143,2/18/2023,4,RTO,8294.625
1144,2/18/2023,5,RTO,8392.5
1145,2/18/2023,6,RTO,8365.157
1146,2/18/2023,7,RTO,8325.655
1147,2/18/2023,8,RTO,8146.259
1148,2/18/2023,9,RTO,8093.409
1149,2/18/2023,10,RTO,7763.992
1150,2/18/2023,11,RTO,7023.275
1151,2/18/2023,12,RTO,6518.681
1152,2/18/2023,13,RTO,5997.006
1153,2/18/2023,14,RTO,6028.356
1154,2/18/2023,15,RTO,6262.876
1155,2/18/2023,16,RTO,6352.903
1156,2/18/2023,17,RTO,6257.529
1157,2/18/2023,18,RTO,6531.732
1158,2/18/2023,19,RTO,7245.338
1159,2/18/2023,20,RTO,7879.095
1160,2/18/2023,21,RTO,8215.26
1161,2/18/2023,22,RTO,8019.361
1162,2/18/2023,23,RTO,7984.037
1163,2/18/2023,24,RTO,7789.824
1164,2/19/2023,1,RTO,7569.566
1165,2/19/2023,2,RTO,7222.325
1166,2/19/2023,3,RTO,7304.74
1167,2/19/2023,4,RTO,7268.204
1168,2/19/2023,5,RTO,7259.319
1169,2/19/2023,6,RTO,7369.247
1170,2/19/2023,7,RTO,7672.039
1171,2/19/2023,8,RTO,7978.409
1172,2/19/2023,9,RTO,7949.976
1173,2/19/2023,10,RTO,7938.512
1174,2/19/2023,11,RTO,8226.314
1175,2/19/2023,12,RTO,8124.651
1176,2/19/2023,13,RTO,7741.283
1177,2/19/2023,14,RTO,7399.187
1178,2/19/2023,15,RTO,7064.095
1179,2/19/2023,16,RTO,6920.565
1180,2/19/2023,17,RTO,6997.208
1181,2/19/2023,18,RTO,6294.71
1182,2/19/2023,19,RTO,5429.173
1183,2/19/2023,20,RTO,5484.724
1184,2/19/2023,21,RTO,5583.077
1185,2/19/2023,22,RTO,5684.482
1186,2/19/2023,23,RTO,5462.728
1187,2/19/2023,24,RTO,4645.015
1188,2/20/2023,1,RTO,4402.158
1189,2/20/2023,2,RTO,4137.525
1190,2/20/2023,3,RTO,3404.289
1191,2/20/2023,4,RTO,3270.146
1192,2/20/2023,5,RTO,2938.378
1193,2/20/2023,6,RTO,2293.148
1194,2/20/2023,7,RTO,2285.616
1195,2/20/2023,8,RTO,2355.782
1196,2/20/2023,9,RTO,2259.316
1197,2/20/2023,10,RTO,2157.2
1198,2/20/2023,11,RTO,2086.293
1199,2/20/2023,12,RTO,1958.228
1200,2/20/2023,13,RTO,1791.333
1201,2/20/2023,14,RTO,1697.518
1202,2/20/2023,15,RTO,1706.056
1203,2/20/2023,16,RTO,1972.553
1204,2/20/2023,17,RTO,1963.968
1205,2/20/2023,18,RTO,1634.155
1206,2/20/2023,19,RTO,1772.011
1207,2/20/2023,20,RTO,2428.987
1208,2/20/2023,21,RTO,3319.38
1209,2/20/2023,22,RTO,3552.959
1210,2/20/2023,23,RTO,4284.564
1211,2/20/2023,24,RTO,4951.014
1212,2/21/2023,1,RTO,5260.136
1213,2/21/2023,2,RTO,5616.89
1214,2/21/2023,3,RTO,6486.951
1215,2/21/2023,4,RTO,7406.019
1216,2/21/2023,5,RTO,7904.779
1217,2/21/2023,6,RTO,7742.622
1218,2/21/2023,7,RTO,8021.857
1219,2/21/2023,8,RTO,8421.569
1220,2/21/2023,9,RTO,8466.905
1221,2/21/2023,10,RTO,8244.204
1222,2/21/2023,11,RTO,7106.235
1223,2/21/2023,12,RTO,5296.764
1224,2/21/2023,13,RTO,4326.326
1225,2/21/2023,14,RTO,3630.519
1226,2/21/2023,15,RTO,3437.473
1227,2/21/2023,16,RTO,3353.007
1228,2/21/2023,17,RTO,2920.113
1229,2/21/2023,18,RTO,2427.162
1230,2/21/2023,19,RTO,2467.049
1231,2/21/2023,20,RTO,3455.809
1232,2/21/2023,21,RTO,4374.479
1233,2/21/2023,22,RTO,5321.555
1234,2/21/2023,23,RTO,6050.856
1235,2/21/2023,24,RTO,6523.549
1236,2/22/2023,1,RTO,6521.187
1237,2/22/2023,2,RTO,6498.964
1238,2/22/2023,3,RTO,6732.323
1239,2/22/2023,4,RTO,6665.394
1240,2/22/2023,5,RTO,6011.98
1241,2/22/2023,6,RTO,6029.393
1242,2/22/2023,7,RTO,6301.613
1243,2/22/2023,8,RTO,5675.589
1244,2/22/2023,9,RTO,5824.977
1245,2/22/2023,10,RTO,5518.775
1246,2/22/2023,11,RTO,5302.633
1247,2/22/2023,13,RTO,5319.481
1248,2/22/2023,14,RTO,5351.681
1249,2/22/2023,15,RTO,6097.081
1250,2/22/2023,16,RTO,6003.769
1251,2/22/2023,17,RTO,5983.253
1252,2/22/2023,18,RTO,5811.063
1253,2/22/2023,19,RTO,6140.881
1254,2/22/2023,20,RTO,4781.709
1255,2/22/2023,21,RTO,3643.633
1256,2/22/2023,22,RTO,3170.8
1257,2/22/2023,23,RTO,3198.203
1258,2/22/2023,24,RTO,3344.861
1259,2/23/2023,1,RTO,3574.261
1260,2/23/2023,2,RTO,3889.317
1261,2/23/2023,3,RTO,4584.494
1262,2/23/2023,4,RTO,4615.678
1263,2/23/2023,5,RTO,4621.554
1264,2/23/2023,6,RTO,4873.177
1265,2/23/2023,7,RTO,5517.475
1266,2/23/2023,8,RTO,6118.986
1267,2/23/2023,9,RTO,7394.638
1268,2/23/2023,10,RTO,7980.237
1269,2/23/2023,11,RTO,7979.038
1270,2/23/2023,12,RTO,8366.364
1271,2/23/2023,13,RTO,8493.107
1272,2/23/2023,14,RTO,8570.057
1273,2/23/2023,15,RTO,8564.24
1274,2/23/2023,16,RTO,8302.642
1275,2/23/2023,17,RTO,8336.86
1276,2/23/2023,18,RTO,8562.155
1277,2/23/2023,19,RTO,8783.936
1278,2/23/2023,20,RTO,8934.07
1279,2/23/2023,21,RTO,9134.099
1280,2/23/2023,22,RTO,9130.928
1281,2/23/2023,23,RTO,8943.849
1282,2/23/2023,24,RTO,8600.478
1283,2/24/2023,1,RTO,7896.722
1284,2/24/2023,2,RTO,7062.84
1285,2/24/2023,3,RTO,6467.588
1286,2/24/2023,4,RTO,5935.407
1287,2/24/2023,5,RTO,4856.705
1288,2/24/2023,6,RTO,4199.474
1289,2/24/2023,7,RTO,3644.802
1290,2/24/2023,8,RTO,3203.099
1291,2/24/2023,9,RTO,3187.141
1292,2/24/2023,10,RTO,3145.412
1293,2/24/2023,11,RTO,2839.336
1294,2/24/2023,12,RTO,2681.614
1295,2/24/2023,13,RTO,2623.906
1296,2/24/2023,14,RTO,2507.941
1297,2/24/2023,15,RTO,2290.615
1298,2/24/2023,16,RTO,1955.202
1299,2/24/2023,17,RTO,1711.87
1300,2/24/2023,18,RTO,1684.993
1301,2/24/2023,19,RTO,1704.257
1302,2/24/2023,20,RTO,1952.231
1303,2/24/2023,21,RTO,2244.321
1304,2/24/2023,22,RTO,2664.959
1305,2/24/2023,23,RTO,2537.635
1306,2/24/2023,24,RTO,2414.612
1307,2/25/2023,1,RTO,2466.803
1308,2/25/2023,2,RTO,1944.534
1309,2/25/2023,3,RTO,1689.061
1310,2/25/2023,4,RTO,1398.448
1311,2/25/2023,5,RTO,1296.55
1312,2/25/2023,6,RTO,1169.423
1313,2/25/2023,7,RTO,1126.684
1314,2/25/2023,8,RTO,1127.795
1315,2/25/2023,9,RTO,1088.572
1316,2/25/2023,10,RTO,1167.067
1317,2/25/2023,11,RTO,1406.625
1318,2/25/2023,12,RTO,1623.988
1319,2/25/2023,13,RTO,1603.857
1320,2/25/2023,14,RTO,1666.485
1321,2/25/2023,15,RTO,1549.423
1322,2/25/2023,16,RTO,1194.351
1323,2/25/2023,17,RTO,1117.834
1324,2/25/2023,18,RTO,1278.896
1325,2/25/2023,19,RTO,1553.203
1326,2/25/2023,20,RTO,1912.962
1327,2/25/2023,21,RTO,2798.335
1328,2/25/2023,22,RTO,3795.325
1329,2/25/2023,23,RTO,4124.746
1330,2/25/2023,24,RTO,4701.469
1331,2/26/2023,1,RTO,4673.288
1332,2/26/2023,2,RTO,4948.528
1333,2/26/2023,3,RTO,4888.236
1334,2/26/2023,4,RTO,4699.669
1335,2/26/2023,5,RTO,4352.565
1336,2/26/2023,6,RTO,3850.051
1337,2/26/2023,7,RTO,3829.625
1338,2/26/2023,8,RTO,3397.31
1339,2/26/2023,9,RTO,2786.593
1340,2/26/2023,10,RTO,2218.56
1341,2/26/2023,11,RTO,1975.655
1342,2/26/2023,12,RTO,1939.658
1343,2/26/2023,13,RTO,2005.043
1344,2/26/2023,14,RTO,2189.151
1345,2/26/2023,15,RTO,2318.287
1346,2/26/2023,16,RTO,2379.038
1347,2/26/2023,17,RTO,2481.509
1348,2/26/2023,18,RTO,2674.683
1349,2/26/2023,19,RTO,3132.684
1350,2/26/2023,20,RTO,4014.762
1351,2/26/2023,21,RTO,5048.101
1352,2/26/2023,22,RTO,5558.834
1353,2/26/2023,23,RTO,6028.317
1354,2/26/2023,24,RTO,6700.939
1355,2/27/2023,1,RTO,7033.734
1356,2/27/2023,2,RTO,7687.518
1357,2/27/2023,3,RTO,7984.201
1358,2/27/2023,4,RTO,7885.634
1359,2/27/2023,5,RTO,7546.65
1360,2/27/2023,6,RTO,7143.236
1361,2/27/2023,7,RTO,7458.489
1362,2/27/2023,8,RTO,7728.865
1363,2/27/2023,9,RTO,7908.959
1364,2/27/2023,10,RTO,7841.536
1365,2/27/2023,11,RTO,8131.564
1366,2/27/2023,12,RTO,8367.98
1367,2/27/2023,13,RTO,8171.084
1368,2/27/2023,14,RTO,7752.137
1369,2/27/2023,15,RTO,7936.543
1370,2/27/2023,16,RTO,8351.897
1371,2/27/2023,17,RTO,8921.27
1372,2/27/2023,18,RTO,8746.598
1373,2/27/2023,19,RTO,8761.811
1374,2/27/2023,20,RTO,8902.424
1375,2/27/2023,21,RTO,8959.79
1376,2/27/2023,22,RTO,8545.705
1377,2/27/2023,23,RTO,8677.261
1378,2/27/2023,24,RTO,8739.286
1379,2/28/2023,1,RTO,8750.969
1380,2/28/2023,2,RTO,8473.505
1381,2/28/2023,3,RTO,8055.822
