,Date,HE,MW
820,2/4/2023,14,7722.528735
821,2/4/2023,15,6721.429296
822,2/4/2023,16,8332.10788
823,2/4/2023,17,7329.010664
824,2/4/2023,18,8230.762021
825,2/4/2023,19,7596.842415
826,2/4/2023,20,8037.462628
827,2/4/2023,21,8259.970655
828,2/4/2023,22,8284.956163
829,2/4/2023,23,8719.992638
830,2/4/2023,24,9545.448822
831,2/5/2023,1,9363.227429
832,2/5/2023,2,9166.496301
833,2/5/2023,3,9189.269719
834,2/5/2023,4,8611.263853
835,2/5/2023,5,8075.392707
836,2/5/2023,6,8226.06328
837,2/5/2023,7,6353.133372
838,2/5/2023,8,7598.488895
839,2/5/2023,9,7265.997448
840,2/5/2023,10,8426.605522
841,2/5/2023,11,7033.649183
842,2/5/2023,12,5794.451661
843,2/5/2023,13,5679.456845
844,2/5/2023,14,6022.023449
845,2/5/2023,15,6963.216865
846,2/5/2023,16,5578.344724
847,2/5/2023,17,5361.809973
848,2/5/2023,18,4944.067306
849,2/5/2023,19,4461.287197
850,2/5/2023,20,6281.446712
851,2/5/2023,21,4220.176175
852,2/5/2023,22,3533.186491
853,2/5/2023,23,4629.759153
854,2/5/2023,24,3783.56553
855,2/6/2023,1,3576.545733
856,2/6/2023,2,2612.875349
857,2/6/2023,3,1848.508442
858,2/6/2023,4,1560.388183
859,2/6/2023,5,1365.570393
860,2/6/2023,6,2004.698293
861,2/6/2023,7,4696.895987
862,2/6/2023,8,3563.639194
863,2/6/2023,9,4894.77451
864,2/6/2023,10,4487.746914
865,2/6/2023,11,5008.160846
866,2/6/2023,12,3447.526762
867,2/6/2023,13,3399.015153
868,2/6/2023,14,4468.586336
869,2/6/2023,15,5398.880788
870,2/6/2023,16,4993.939987
871,2/6/2023,17,6862.82777
872,2/6/2023,18,7624.679949
873,2/6/2023,19,6788.913776
874,2/6/2023,20,7098.723412
875,2/6/2023,21,8285.417845
876,2/6/2023,22,6871.79347
877,2/6/2023,23,7352.721283
878,2/6/2023,24,7964.329942
879,2/7/2023,1,6530.370902
880,2/7/2023,2,7909.21956
881,2/7/2023,3,7621.491662
882,2/7/2023,4,7845.883902
883,2/7/2023,5,7607.317169
884,2/7/2023,6,8212.654827
885,2/7/2023,7,6918.810443
886,2/7/2023,8,7155.009117
887,2/7/2023,9,7305.773207
888,2/7/2023,10,8077.886824
889,2/7/2023,11,7741.643722
890,2/7/2023,12,6869.304045
891,2/7/2023,13,5287.379485
892,2/7/2023,14,6901.68779
893,2/7/2023,15,7404.929337
894,2/7/2023,16,5998.644804
895,2/7/2023,17,5014.778532
896,2/7/2023,18,3411.066686
897,2/7/2023,19,5065.119533
898,2/7/2023,20,5247.068464
899,2/7/2023,21,4568.472025
900,2/7/2023,22,5309.886254
901,2/7/2023,23,4583.300456
902,2/7/2023,24,4605.647841
903,2/8/2023,1,4794.721077
904,2/8/2023,2,2877.84888
905,2/8/2023,3,2103.201824
906,2/8/2023,4,2059.409918
907,2/8/2023,5,885.9753111
908,2/8/2023,6,1501.66895
909,2/8/2023,7,2119.546705
910,2/8/2023,8,1750.140586
911,2/8/2023,9,571.9507573
912,2/8/2023,10,1161.482632
913,2/8/2023,11,619.1775183
914,2/8/2023,12,398.5061137
915,2/8/2023,13,1806.605531
916,2/8/2023,14,1372.886636
917,2/8/2023,15,1006.305442
918,2/8/2023,16,-309.9995223
919,2/8/2023,17,-1170.790956
920,2/8/2023,18,-218.9191491
921,2/8/2023,19,-150.2283786
922,2/8/2023,20,1261.511225
923,2/8/2023,21,2688.25897
924,2/8/2023,22,2269.989422
925,2/8/2023,23,4854.877599
926,2/8/2023,24,5649.145746
927,2/9/2023,1,4306.913697
928,2/9/2023,2,5231.067964
929,2/9/2023,3,4090.817459
930,2/9/2023,4,4802.011933
931,2/9/2023,5,5491.161065
932,2/9/2023,6,7307.177648
933,2/9/2023,7,8827.822177
934,2/9/2023,8,8096.953352
935,2/9/2023,9,7931.115976
936,2/9/2023,10,9075.462176
937,2/9/2023,11,9230.364006
938,2/9/2023,12,8347.714883
939,2/9/2023,13,8028.705128
940,2/9/2023,14,8848.40714
941,2/9/2023,15,8042.032586
942,2/9/2023,16,10081.24926
943,2/9/2023,17,9300.423821
944,2/9/2023,18,8058.08174
945,2/9/2023,19,9077.855239
946,2/9/2023,20,9323.549131
947,2/9/2023,21,8373.409847
948,2/9/2023,22,7513.724271
949,2/9/2023,23,6783.174444
950,2/9/2023,24,6604.226054
951,2/10/2023,1,7209.208318
952,2/10/2023,2,5851.404953
953,2/10/2023,3,6017.194627
954,2/10/2023,4,4629.20974
955,2/10/2023,5,5128.752786
956,2/10/2023,6,5716.803905
957,2/10/2023,7,5447.726878
958,2/10/2023,8,3726.309917
959,2/10/2023,9,4750.25599
960,2/10/2023,10,3206.39999
961,2/10/2023,11,5358.356703
962,2/10/2023,12,4635.159677
963,2/10/2023,13,3802.296438
964,2/10/2023,14,3551.994778
965,2/10/2023,15,5211.886873
966,2/10/2023,16,5176.48948
967,2/10/2023,17,4155.553416
968,2/10/2023,18,5288.949991
969,2/10/2023,19,2723.125631
970,2/10/2023,20,3975.409133
971,2/10/2023,21,5010.513893
972,2/10/2023,22,3620.108044
973,2/10/2023,23,4543.703466
974,2/10/2023,24,2211.691087
975,2/11/2023,1,2444.200942
976,2/11/2023,2,2779.803063
977,2/11/2023,3,2524.59288
978,2/11/2023,4,1969.800078
979,2/11/2023,5,1727.114809
980,2/11/2023,6,2188.460998
981,2/11/2023,7,1098.277882
982,2/11/2023,8,1413.4369
983,2/11/2023,9,570.548097
984,2/11/2023,10,997.0308713
985,2/11/2023,11,1043.841494
986,2/11/2023,12,1065.322114
987,2/11/2023,13,806.6618144
988,2/11/2023,14,1346.590832
989,2/11/2023,15,1484.905337
990,2/11/2023,16,-688.6630113
991,2/11/2023,17,941.9924455
992,2/11/2023,18,206.5347485
993,2/11/2023,19,-183.899791
994,2/11/2023,20,409.0308216
995,2/11/2023,21,1073.36205
996,2/11/2023,22,2394.418751
997,2/11/2023,23,3808.094647
998,2/11/2023,24,891.2578786
999,2/12/2023,1,1539.025808
1000,2/12/2023,2,1292.08797
1001,2/12/2023,3,1136.497161
1002,2/12/2023,4,1545.434696
1003,2/12/2023,5,2965.379564
1004,2/12/2023,6,2424.982964
1005,2/12/2023,7,1978.378645
1006,2/12/2023,8,2063.480006
1007,2/12/2023,9,3197.749313
1008,2/12/2023,10,1327.867963
1009,2/12/2023,11,1942.955763
1010,2/12/2023,12,2068.229927
1011,2/12/2023,13,1978.383064
1012,2/12/2023,14,836.0159208
1013,2/12/2023,15,888.8605876
1014,2/12/2023,16,1690.109152
1015,2/12/2023,17,1850.908381
1016,2/12/2023,18,2884.979973
1017,2/12/2023,19,3418.945171
1018,2/12/2023,20,2801.898091
1019,2/12/2023,21,4891.45941
1020,2/12/2023,22,5840.736631
1021,2/12/2023,23,5910.085238
1022,2/12/2023,24,4746.189136
1023,2/13/2023,1,5632.150432
1024,2/13/2023,2,5124.189089
1025,2/13/2023,3,6809.124459
1026,2/13/2023,4,5885.668173
1027,2/13/2023,5,6669.738296
1028,2/13/2023,6,6632.449869
1029,2/13/2023,7,5598.527802
1030,2/13/2023,8,7664.337182
1031,2/13/2023,9,6515.986888
1032,2/13/2023,10,5880.498139
1033,2/13/2023,11,4286.314539
1034,2/13/2023,12,4169.031689
1035,2/13/2023,13,3700.953511
1036,2/13/2023,14,3930.440111
1037,2/13/2023,15,4696.951216
1038,2/13/2023,16,4889.072947
1039,2/13/2023,17,4710.966214
1040,2/13/2023,18,3002.710534
1041,2/13/2023,19,2875.229317
1042,2/13/2023,20,1801.725446
1043,2/13/2023,21,1325.147257
1044,2/13/2023,22,2552.104714
1045,2/13/2023,23,3276.637089
1046,2/13/2023,24,3497.152312
1047,2/14/2023,1,2620.108399
1048,2/14/2023,2,4246.949878
1049,2/14/2023,3,4127.298857
1050,2/14/2023,4,4919.624851
1051,2/14/2023,5,6064.077401
1052,2/14/2023,6,5822.363799
1053,2/14/2023,7,6312.574604
1054,2/14/2023,8,6732.392499
1055,2/14/2023,9,6680.685569
1056,2/14/2023,10,7937.608679
1057,2/14/2023,11,6372.531049
1058,2/14/2023,12,6703.50788
1059,2/14/2023,13,4793.169719
1060,2/14/2023,14,6316.982872
1061,2/14/2023,15,6060.027903
1062,2/14/2023,16,5697.859924
1063,2/14/2023,17,6936.217388
1064,2/14/2023,18,7388.530711
1065,2/14/2023,19,8070.037207
1066,2/14/2023,20,8190.010271
1067,2/14/2023,21,7578.769079
1068,2/14/2023,22,7214.204075
1069,2/14/2023,23,9135.477647
1070,2/14/2023,24,9734.301106
1071,2/15/2023,1,10000.77526
1072,2/15/2023,2,8684.697518
1073,2/15/2023,3,8886.600084
1074,2/15/2023,4,7594.261687
1075,2/15/2023,5,8735.326827
1076,2/15/2023,6,9274.371704
1077,2/15/2023,7,8578.160473
1078,2/15/2023,8,8703.535448
1079,2/15/2023,9,8114.649457
1080,2/15/2023,10,8066.514425
1081,2/15/2023,11,8201.241786
1082,2/15/2023,12,9035.602689
1083,2/15/2023,13,8679.800814
1084,2/15/2023,14,7639.889812
1085,2/15/2023,15,7620.091648
1086,2/15/2023,16,5859.857453
1087,2/15/2023,17,5995.086674
1088,2/15/2023,18,4733.718562
1089,2/15/2023,19,4386.237632
1090,2/15/2023,20,3220.144241
1091,2/15/2023,21,3556.955843
1092,2/15/2023,22,2945.87916
1093,2/15/2023,23,3736.221025
1094,2/15/2023,24,3395.615712
1095,2/16/2023,1,3217.213326
1096,2/16/2023,2,3245.150112
1097,2/16/2023,3,3343.535894
1098,2/16/2023,4,3285.259709
1099,2/16/2023,5,4337.070714
1100,2/16/2023,6,4857.007843
1101,2/16/2023,7,4219.168401
1102,2/16/2023,8,5635.059154
1103,2/16/2023,9,5431.879813
1104,2/16/2023,10,4766.436422
1105,2/16/2023,11,5217.097097
1106,2/16/2023,12,6099.359438
1107,2/16/2023,13,4869.664687
1108,2/16/2023,14,3648.787299
1109,2/16/2023,15,3242.786241
1110,2/16/2023,16,3558.222894
1111,2/16/2023,17,3796.445813
1112,2/16/2023,18,4129.033848
1113,2/16/2023,19,5804.31325
1114,2/16/2023,20,5084.882158
1115,2/16/2023,21,7973.150598
1116,2/16/2023,22,8305.120538
1117,2/16/2023,23,5518.881336
1118,2/16/2023,24,6545.07629
1119,2/17/2023,1,7235.153683
1120,2/17/2023,2,7077.628496
1121,2/17/2023,3,5879.109899
1122,2/17/2023,4,5823.316632
1123,2/17/2023,5,6031.877841
1124,2/17/2023,6,3987.708261
1125,2/17/2023,7,4708.764455
1126,2/17/2023,8,5691.399266
1127,2/17/2023,9,5029.687337
1128,2/17/2023,10,5012.661731
1129,2/17/2023,11,4443.90521
1130,2/17/2023,12,4633.255163
1131,2/17/2023,13,3596.438723
1132,2/17/2023,14,4794.026001
1133,2/17/2023,15,4218.68332
1134,2/17/2023,16,4691.896177
1135,2/17/2023,17,4490.918904
1136,2/17/2023,18,2010.639582
1137,2/17/2023,19,2944.999741
1138,2/17/2023,20,2237.217248
1139,2/17/2023,21,3564.681829
1140,2/17/2023,22,3013.890783
1141,2/17/2023,23,5775.513302
1142,2/17/2023,24,5476.537859
1143,2/18/2023,1,6827.012242
1144,2/18/2023,2,8820.980329
1145,2/18/2023,4,8571.290647
1146,2/18/2023,5,7277.602552
1147,2/18/2023,6,9262.388639
1148,2/18/2023,7,8332.393558
1149,2/18/2023,8,8775.839488
1150,2/18/2023,9,8264.513067
1151,2/18/2023,10,8281.310889
1152,2/18/2023,11,7217.334606
1153,2/18/2023,12,5392.808206
1154,2/18/2023,13,5177.684608
1155,2/18/2023,14,6230.559111
1156,2/18/2023,15,5352.05855
1157,2/18/2023,16,5306.198345
1158,2/18/2023,17,5287.001116
1159,2/18/2023,18,5963.46621
1160,2/18/2023,19,6295.218943
1161,2/18/2023,20,7696.463182
1162,2/18/2023,21,7798.619989
1163,2/18/2023,22,7788.762318
1164,2/18/2023,23,6379.755331
1165,2/18/2023,24,7194.372003
1166,2/19/2023,1,6832.234289
1167,2/19/2023,2,5960.448786
1168,2/19/2023,3,9124.112933
1169,2/19/2023,4,6803.748996
1170,2/19/2023,5,7407.431776
1171,2/19/2023,6,5615.59248
1172,2/19/2023,7,6673.965717
1173,2/19/2023,8,7705.008453
1174,2/19/2023,9,6889.185689
1175,2/19/2023,10,7069.949254
1176,2/19/2023,11,7695.209833
1177,2/19/2023,12,6648.816973
1178,2/19/2023,13,7969.891366
1179,2/19/2023,14,7476.282007
1180,2/19/2023,15,7234.213841
1181,2/19/2023,16,7171.166422
1182,2/19/2023,17,6702.153488
1183,2/19/2023,18,5535.181473
1184,2/19/2023,19,4900.405971
1185,2/19/2023,20,5226.121852
1186,2/19/2023,21,5105.447223
1187,2/19/2023,22,3205.886817
1188,2/19/2023,23,5604.410298
1189,2/19/2023,24,4651.661691
1190,2/20/2023,1,4117.985358
1191,2/20/2023,2,3736.922766
1192,2/20/2023,3,3921.829571
1193,2/20/2023,4,3910.858868
1194,2/20/2023,5,2703.674512
1195,2/20/2023,6,2117.982904
1196,2/20/2023,7,1925.943277
1197,2/20/2023,8,2077.141665
1198,2/20/2023,9,2204.804658
1199,2/20/2023,10,3108.097238
1200,2/20/2023,11,2734.452864
1201,2/20/2023,12,1696.358011
1202,2/20/2023,13,1565.780974
1203,2/20/2023,14,1974.455919
1204,2/20/2023,15,2415.070961
1205,2/20/2023,16,2288.745432
1206,2/20/2023,17,1571.70718
1207,2/20/2023,18,1244.411926
1208,2/20/2023,19,1223.105475
1209,2/20/2023,20,2421.574046
1210,2/20/2023,21,2175.715227
1211,2/20/2023,22,3260.987945
1212,2/20/2023,23,3556.300434
1213,2/20/2023,24,3632.626525
1214,2/21/2023,1,5167.834009
1215,2/21/2023,2,6074.102042
1216,2/21/2023,3,6820.280956
1217,2/21/2023,4,8097.070855
1218,2/21/2023,5,8345.945821
1219,2/21/2023,6,7764.32719
1220,2/21/2023,7,9004.425899
1221,2/21/2023,8,8891.028182
1222,2/21/2023,9,7992.197608
1223,2/21/2023,10,8808.676916
1224,2/21/2023,11,6885.278457
1225,2/21/2023,12,5372.777558
1226,2/21/2023,13,5139.097934
1227,2/21/2023,14,3230.262192
1228,2/21/2023,15,3837.212282
1229,2/21/2023,16,3256.226218
1230,2/21/2023,17,2480.726271
1231,2/21/2023,18,3203.764416
1232,2/21/2023,19,2089.671577
1233,2/21/2023,20,2637.799889
1234,2/21/2023,21,4058.721436
1235,2/21/2023,22,6428.980625
1236,2/21/2023,23,4352.911095
1237,2/21/2023,24,6794.421302
1238,2/22/2023,1,6554.616314
1239,2/22/2023,2,5811.831614
1240,2/22/2023,3,5855.417066
1241,2/22/2023,4,6734.973725
1242,2/22/2023,5,6512.410391
1243,2/22/2023,6,4013.901824
1244,2/22/2023,7,6794.266264
1245,2/22/2023,8,5862.242783
1246,2/22/2023,9,5436.376592
1247,2/22/2023,10,5542.156529
1248,2/22/2023,11,5523.372649
1249,2/22/2023,12,4870.953548
1250,2/22/2023,13,4809.773202
1251,2/22/2023,14,4869.804868
1252,2/22/2023,15,5385.659847
1253,2/22/2023,16,5903.936929
1254,2/22/2023,17,5846.336744
1255,2/22/2023,18,5586.06993
1256,2/22/2023,19,6256.316235
1257,2/22/2023,20,4430.540109
1258,2/22/2023,21,2219.656494
1259,2/22/2023,22,3579.096468
1260,2/22/2023,23,2717.748683
1261,2/22/2023,24,3229.107331
1262,2/23/2023,1,3724.177631
1263,2/23/2023,2,3042.910865
1264,2/23/2023,3,4223.415732
1265,2/23/2023,4,5099.794561
1266,2/23/2023,5,3808.272229
1267,2/23/2023,6,3637.735367
1268,2/23/2023,7,4240.58835
1269,2/23/2023,8,5971.63967
1270,2/23/2023,9,7316.725725
1271,2/23/2023,10,7925.539355
1272,2/23/2023,11,7568.87219
1273,2/23/2023,12,8156.585098
1274,2/23/2023,13,7839.805146
1275,2/23/2023,14,8468.147886
1276,2/23/2023,15,7476.64745
1277,2/23/2023,16,7895.621851
1278,2/23/2023,17,7771.838921
1279,2/23/2023,18,8798.230504
1280,2/23/2023,19,8245.41191
1281,2/23/2023,20,8604.321074
1282,2/23/2023,21,10030.34118
1283,2/23/2023,22,9030.852443
1284,2/23/2023,23,8537.97348
1285,2/23/2023,24,7560.148075
1286,2/24/2023,1,7044.434055
1287,2/24/2023,2,7041.347997
1288,2/24/2023,3,6778.4921
1289,2/24/2023,4,4554.738486
1290,2/24/2023,5,4227.070267
1291,2/24/2023,6,4888.384162
1292,2/24/2023,7,2447.045195
1293,2/24/2023,8,2551.903271
1294,2/24/2023,9,3230.852182
1295,2/24/2023,10,1709.312655
1296,2/24/2023,11,2990.463392
1297,2/24/2023,12,1782.343989
1298,2/24/2023,13,1330.062417
1299,2/24/2023,14,2106.934076
1300,2/24/2023,16,1506.450612
1301,2/24/2023,17,1064.309907
1302,2/24/2023,18,1286.404028
1303,2/24/2023,19,601.5368099
1304,2/24/2023,20,1111.191985
1305,2/24/2023,21,942.9878032
1306,2/24/2023,22,2859.701236
1307,2/24/2023,23,2421.343709
1308,2/24/2023,24,1380.848135
1309,2/25/2023,1,2925.465454
1310,2/25/2023,2,1699.813827
1311,2/25/2023,3,1639.451099
1312,2/25/2023,4,620.483806
1313,2/25/2023,5,-28.06276641
1314,2/25/2023,6,1200.36583
1315,2/25/2023,7,816.4395181
1316,2/25/2023,8,436.1566104
1317,2/25/2023,9,1873.525058
1318,2/25/2023,10,572.2013342
1319,2/25/2023,11,1106.213484
1320,2/25/2023,12,1652.961547
1321,2/25/2023,13,2056.375248
1322,2/25/2023,14,2398.524296
1323,2/25/2023,15,2266.353489
1324,2/25/2023,16,746.0535957
1325,2/25/2023,17,1436.31657
1326,2/25/2023,18,1293.013002
1327,2/25/2023,19,821.656158
1328,2/25/2023,20,1246.504798
1329,2/25/2023,21,1623.109056
1330,2/25/2023,22,3193.095516
1331,2/25/2023,23,4149.608972
1332,2/25/2023,24,3448.058746
1333,2/26/2023,1,3658.147216
1334,2/26/2023,2,4239.193999
1335,2/26/2023,3,4537.954979
1336,2/26/2023,4,3276.464792
1337,2/26/2023,5,3353.183783
1338,2/26/2023,6,2613.668128
1339,2/26/2023,7,2851.545386
1340,2/26/2023,8,2617.547176
1341,2/26/2023,9,2343.010133
1342,2/26/2023,10,2816.323789
1343,2/26/2023,11,1122.058401
1344,2/26/2023,12,2419.817696
1345,2/26/2023,13,1507.488369
1346,2/26/2023,14,2345.368283
1347,2/26/2023,15,1818.850431
1348,2/26/2023,16,3263.994725
1349,2/26/2023,17,2200.841026
1350,2/26/2023,18,2716.022399
1351,2/26/2023,19,1876.839515
1352,2/26/2023,20,5603.319643
1353,2/26/2023,21,5434.284335
1354,2/26/2023,22,4608.544462
1355,2/26/2023,23,5909.599371
1356,2/26/2023,24,6490.01083
1357,2/27/2023,1,5320.296821
1358,2/27/2023,2,9684.718221
1359,2/27/2023,3,7796.483494
1360,2/27/2023,4,7006.515904
1361,2/27/2023,5,7684.141473
1362,2/27/2023,6,6610.676718
1363,2/27/2023,7,6657.99704
1364,2/27/2023,8,7049.744038
1365,2/27/2023,9,8037.759833
1366,2/27/2023,10,6437.049979
1367,2/27/2023,11,7060.634404
1368,2/27/2023,12,7577.397781
1369,2/27/2023,13,7229.443683
1370,2/27/2023,14,6780.105634
1371,2/27/2023,15,8274.326073
1372,2/27/2023,16,7124.006276
1373,2/27/2023,17,7680.194288
1374,2/27/2023,18,7000.762371
1375,2/27/2023,19,9013.672118
1376,2/27/2023,20,8936.062356
1377,2/27/2023,21,7648.31236
1378,2/27/2023,22,6896.271672
1379,2/27/2023,23,8857.893042
1380,2/27/2023,24,7807.641718
1381,2/28/2023,1,9468.867915
1382,2/28/2023,2,8396.542813
1383,2/28/2023,3,7607.338391
1384,2/28/2023,4,7395.929244
1385,2/28/2023,5,6620.654761
1386,2/28/2023,6,4184.12022
1387,2/28/2023,7,3107.08336
1388,2/28/2023,8,3534.676978
1389,2/28/2023,9,2329.918207
1390,2/28/2023,10,2116.868248
1391,2/28/2023,11,1624.513902
1392,2/28/2023,12,1887.671074
1393,2/28/2023,13,1949.473626
1394,2/28/2023,14,949.2224835
1395,2/28/2023,15,1678.281375
1396,2/28/2023,16,466.8498667
1397,2/28/2023,17,2889.071172
1398,2/28/2023,18,2592.031757
1399,2/28/2023,19,2385.086394
1400,2/28/2023,20,4193.12279
1401,2/28/2023,21,4736.06227
1402,2/28/2023,22,5002.310019
1403,2/28/2023,23,4742.637443
1404,2/28/2023,24,4995.302205
1405,3/1/2023,1,5032.211567
1406,3/1/2023,2,4340.340203
1407,3/1/2023,3,5710.879038
1408,3/1/2023,4,3436.249461
1409,3/1/2023,5,3582.04272
1410,3/1/2023,6,2718.864047
1411,3/1/2023,7,2777.283726
1412,3/1/2023,8,3505.807393
1413,3/1/2023,9,2093.930898
1414,3/1/2023,10,2136.870059
1415,3/1/2023,11,1362.876359
1416,3/1/2023,12,1656.838778
1417,3/1/2023,13,2188.499363
1418,3/1/2023,14,2517.617966
1419,3/1/2023,15,2853.600589
1420,3/1/2023,16,3149.501208
1421,3/1/2023,17,4881.877582
1422,3/1/2023,18,4269.833317
1423,3/1/2023,19,2995.83093
1424,3/1/2023,20,5035.159564
1425,3/1/2023,21,4897.458091
1426,3/1/2023,22,5863.515518
1427,3/1/2023,23,4581.274626
1428,3/1/2023,24,6665.421146
1429,3/2/2023,1,6135.21563
1430,3/2/2023,2,5761.677142
1431,3/2/2023,3,4651.933246
1432,3/2/2023,4,5094.772686
1433,3/2/2023,5,6357.907803
1434,3/2/2023,6,4962.212837
1435,3/2/2023,7,3005.413448
1436,3/2/2023,8,4024.8724
1437,3/2/2023,9,2262.944893
1438,3/2/2023,10,1632.055816
1439,3/2/2023,11,2042.960168
1440,3/2/2023,12,1963.808738
1441,3/2/2023,13,1187.132044
1442,3/2/2023,14,1415.06301
1443,3/2/2023,15,1693.308142
1444,3/2/2023,16,2521.907781
1445,3/2/2023,17,1754.666097
1446,3/2/2023,18,1860.456512
1447,3/2/2023,19,2626.876914
1448,3/2/2023,20,2862.496135
1449,3/2/2023,21,3808.714673
1450,3/2/2023,22,3374.124678
1451,3/2/2023,23,4403.980006
1452,3/2/2023,24,4250.700215
1453,3/3/2023,1,2988.553045
1454,3/3/2023,2,2761.381928
1455,3/3/2023,3,3432.690971
1456,3/3/2023,4,4567.02114
1457,3/3/2023,5,4891.907104
1458,3/3/2023,6,5200.549703
1459,3/3/2023,7,5982.873202
1460,3/3/2023,8,6865.615522
1461,3/3/2023,9,6064.417827
1462,3/3/2023,10,6098.810353
1463,3/3/2023,11,6482.139633
1464,3/3/2023,12,7399.162881
1465,3/3/2023,13,7947.090521
1466,3/3/2023,14,7074.488598
1467,3/3/2023,15,6815.129505
1468,3/3/2023,16,6119.830219
1469,3/3/2023,17,6598.996566
1470,3/3/2023,18,5669.769688
1471,3/3/2023,19,6213.029542
1472,3/3/2023,20,6352.611355
1473,3/3/2023,21,5762.86982
1474,3/3/2023,22,5794.030915
1475,3/3/2023,23,6435.459493
1476,3/3/2023,24,4922.582567
1477,3/4/2023,1,6069.504119
1478,3/4/2023,2,3770.199664
1479,3/4/2023,3,3484.286558
1480,3/4/2023,4,1114.837273
1481,3/4/2023,5,1903.635682
1482,3/4/2023,6,1400.749966
1483,3/4/2023,7,1429.164997
1484,3/4/2023,8,-60.78545747
1485,3/4/2023,9,-114.3736966
1486,3/4/2023,10,945.2914731
1487,3/4/2023,11,1189.734275
1488,3/4/2023,12,2343.737632
1489,3/4/2023,13,1087.40782
1490,3/4/2023,14,797.7772863
1491,3/4/2023,15,2523.820332
1492,3/4/2023,16,2906.440362
1493,3/4/2023,17,2612.472622
1494,3/4/2023,18,2175.004671
1495,3/4/2023,19,2521.5204
1496,3/4/2023,20,3620.997901
1497,3/4/2023,21,2753.891608
1498,3/4/2023,22,2000.406033
1499,3/4/2023,23,1901.493365
1500,3/4/2023,24,2503.3107
1501,3/5/2023,1,2901.561988
1502,3/5/2023,2,2709.004354
1503,3/5/2023,3,1972.517048
1504,3/5/2023,4,3703.706403
1505,3/5/2023,5,1663.574387
1506,3/5/2023,6,1479.797746
1507,3/5/2023,7,2501.294175
1508,3/5/2023,8,1561.224178
1509,3/5/2023,9,798.0645457
1510,3/5/2023,10,1687.039676
1511,3/5/2023,11,1168.586022
1512,3/5/2023,12,2696.898961
1513,3/5/2023,13,3052.977258
1514,3/5/2023,14,2645.935954
1515,3/5/2023,15,2143.122238
1516,3/5/2023,16,2636.263126
1517,3/5/2023,17,3199.299696
1518,3/5/2023,18,3958.600124
1519,3/5/2023,19,5704.193864
1520,3/5/2023,20,4697.481765
1521,3/5/2023,21,7040.249743
1522,3/5/2023,22,5529.779159
1523,3/5/2023,23,7103.635973
1524,3/5/2023,24,6110.385585
1525,3/6/2023,1,7081.291123
1526,3/6/2023,2,6368.500072
1527,3/6/2023,3,5606.69284
1528,3/6/2023,4,4287.005232
1529,3/6/2023,5,4110.972568
1530,3/6/2023,6,4751.087563
1531,3/6/2023,7,4594.678615
1532,3/6/2023,8,3746.99124
1533,3/6/2023,9,3951.332732
1534,3/6/2023,10,2406.474124
1535,3/6/2023,11,913.9440067
1536,3/6/2023,12,1476.995631
1537,3/6/2023,13,1330.886625
1538,3/6/2023,14,2402.134403
1539,3/6/2023,15,2668.376148
1540,3/6/2023,16,3131.62983
1541,3/6/2023,17,3223.577414
1542,3/6/2023,18,4353.91175
1543,3/6/2023,19,4626.344272
1544,3/6/2023,20,5203.736283
1545,3/6/2023,21,4234.036857
1546,3/6/2023,22,5497.470773
1547,3/6/2023,23,6042.966925
1548,3/6/2023,24,4677.061599
1549,3/7/2023,1,5319.215919
1550,3/7/2023,2,6338.588514
1551,3/7/2023,3,5872.281923
1552,3/7/2023,4,6682.603713
1553,3/7/2023,5,6847.750987
1554,3/7/2023,6,6067.36508
1555,3/7/2023,7,6055.276723
1556,3/7/2023,8,3914.541848
1557,3/7/2023,9,5328.678193
1558,3/7/2023,10,5144.747744
1559,3/7/2023,11,5607.053452
1560,3/7/2023,12,5330.075179
1561,3/7/2023,13,5548.465477
1562,3/7/2023,14,4941.875541
1563,3/7/2023,15,6667.122133
1564,3/7/2023,16,6418.849148
1565,3/7/2023,17,6909.109361
1566,3/7/2023,18,5552.968132
1567,3/7/2023,19,6255.126118
1568,3/7/2023,20,7521.007637
1569,3/7/2023,21,7866.028459
1570,3/7/2023,23,7086.312511
1571,3/7/2023,24,6442.194821
1572,3/8/2023,1,7280.109127
1573,3/8/2023,2,7612.062571
1574,3/8/2023,3,6414.447067
1575,3/8/2023,4,6291.810772
1576,3/8/2023,5,5881.359794
1577,3/8/2023,6,7034.330402
1578,3/8/2023,7,7142.760429
1579,3/8/2023,8,5901.122191
1580,3/8/2023,9,6216.639161
